epoch,train_loss,train_acc,eval_acc_top1,eval_acc_top5,examples_seen,effective_examples,effective_ratio,compute_ratio,train_seconds,images_per_sec,lr,mean_rank
225,1.724043,0.921649,0.69376,0.8755,1281024,640512,0.5,0.833333,527.151,2430.09,0.00015118,0.0
226,1.716132,0.922701,0.69644,0.87644,1281024,640512,0.5,0.833333,526.643,2432.44,0.00014739,0.0
227,1.705673,0.923813,0.69392,0.87542,1281024,640512,0.5,0.833333,526.19,2434.53,0.00014363,0.0
228,1.700109,0.92446,0.69442,0.87608,1281024,640512,0.5,0.833333,525.727,2436.67,0.00013992,0.0
229,1.698473,0.925385,0.6972,0.87796,1281024,640512,0.5,0.833333,528.506,2423.86,0.00013625,0.0
230,1.689745,0.926236,0.69444,0.87786,1281024,640512,0.5,0.833333,582.313,2199.89,0.00013261,0.0
231,1.682214,0.927231,0.69768,0.879,1281024,640512,0.5,0.833333,522.919,2449.76,0.00012902,0.0
232,1.680368,0.927672,0.6967,0.87708,1281024,640512,0.5,0.833333,525.331,2438.51,0.00012547,0.0
233,1.673135,0.928389,0.69566,0.87848,1281024,640512,0.5,0.833333,528.684,2423.04,0.00012197,0.0
234,1.664465,0.929781,0.69776,0.87768,1281024,640512,0.5,0.833333,523.851,2445.4,0.0001185,0.0
235,1.664174,0.929901,0.69864,0.87856,1281024,640512,0.5,0.833333,526.361,2433.74,0.00011508,0.0
236,1.653679,0.931056,0.70102,0.87832,1281024,640512,0.5,0.833333,526.146,2434.73,0.00011171,0.0
237,1.649118,0.932175,0.6971,0.87636,1281024,640512,0.5,0.833333,523.341,2447.78,0.00010837,0.0
238,1.64534,0.932708,0.69708,0.87692,1281024,640512,0.5,0.833333,525.623,2437.15,0.00010509,0.0
239,1.639735,0.933381,0.70094,0.87832,1281024,640512,0.5,0.833333,542.575,2361.01,0.00010184,0.0
240,1.633804,0.934086,0.70224,0.88066,1281024,640512,0.5,0.833333,527.815,2427.03,9.864e-05,0.0
241,1.626861,0.934758,0.69846,0.87852,1281024,640512,0.5,0.833333,523.021,2449.28,9.549e-05,0.0
242,1.622659,0.935654,0.7008,0.8801,1281024,640512,0.5,0.833333,525.184,2439.19,9.238e-05,0.0
243,1.618416,0.936312,0.70324,0.88146,1281024,640512,0.5,0.833333,526.58,2432.73,8.932e-05,0.0
244,1.609668,0.9376,0.70248,0.8799,1281024,640512,0.5,0.833333,525.007,2440.02,8.631e-05,0.0
245,1.607157,0.937935,0.70186,0.88018,1281024,640512,0.5,0.833333,527.703,2427.55,8.334e-05,0.0
246,1.600337,0.938676,0.70268,0.88046,1281024,640512,0.5,0.833333,528.171,2425.4,8.042e-05,0.0
247,1.594329,0.93937,0.70266,0.8803,1281024,640512,0.5,0.833333,528.81,2422.46,7.755e-05,0.0
248,1.59104,0.939673,0.70234,0.88112,1281024,640512,0.5,0.833333,527.697,2427.58,7.473e-05,0.0
249,1.585483,0.94093,0.70304,0.88128,1281024,640512,0.5,0.833333,533.974,2399.04,7.195e-05,0.0
250,1.580982,0.941256,0.70446,0.88092,1281024,640512,0.5,0.833333,528.939,2421.87,6.922e-05,0.0
251,1.576102,0.941907,0.70492,0.88226,1281024,640512,0.5,0.833333,526.867,2431.4,6.654e-05,0.0
252,1.575001,0.941976,0.70664,0.88142,1281024,640512,0.5,0.833333,528.684,2423.04,6.391e-05,0.0
253,1.569239,0.942669,0.70654,0.88288,1281024,640512,0.5,0.833333,528.696,2422.99,6.133e-05,0.0
254,1.5645,0.943707,0.70744,0.88224,1281024,640512,0.5,0.833333,528.733,2422.82,5.88e-05,0.0
255,1.558276,0.944251,0.70464,0.8815,1281024,640512,0.5,0.833333,528.745,2422.76,5.632e-05,0.0
256,1.553647,0.944834,0.7057,0.8829,1281024,640512,0.5,0.833333,527.991,2426.22,5.389e-05,0.0
257,1.551868,0.945138,0.70688,0.88196,1281024,640512,0.5,0.833333,526.029,2435.27,5.151e-05,0.0
258,1.544987,0.945819,0.70634,0.88194,1281024,640512,0.5,0.833333,527.857,2426.84,4.919e-05,0.0
259,1.543099,0.946373,0.70854,0.88286,1281024,640512,0.5,0.833333,532.21,2406.99,4.691e-05,0.0
260,1.537766,0.946885,0.7095,0.882,1281024,640512,0.5,0.833333,531.622,2409.65,4.468e-05,0.0
261,1.536858,0.947152,0.70908,0.88248,1281024,640512,0.5,0.833333,528.375,2424.46,4.251e-05,0.0
262,1.532326,0.947534,0.70824,0.8836,1281024,640512,0.5,0.833333,528.684,2423.04,4.039e-05,0.0
263,1.525609,0.948736,0.70874,0.88386,1281024,640512,0.5,0.833333,527.395,2428.97,3.832e-05,0.0
264,1.522993,0.948793,0.70908,0.8835,1281024,640512,0.5,0.833333,529.237,2420.51,3.63e-05,0.0
265,1.520072,0.949248,0.70922,0.88338,1281024,640512,0.5,0.833333,527.632,2427.88,3.433e-05,0.0
266,1.516355,0.949592,0.71004,0.883,1281024,640512,0.5,0.833333,528.238,2425.09,3.242e-05,0.0
267,1.512634,0.950185,0.71104,0.88356,1281024,640512,0.5,0.833333,529.074,2421.26,3.056e-05,0.0
268,1.509982,0.95033,0.71088,0.88336,1281024,640512,0.5,0.833333,529.45,2419.54,2.875e-05,0.0
269,1.509615,0.950397,0.71122,0.88342,1281024,640512,0.5,0.833333,529.53,2419.17,2.7e-05,0.0
270,1.504659,0.95122,0.71142,0.88476,1281024,640512,0.5,0.833333,530.364,2415.37,2.53e-05,0.0
271,1.500582,0.951459,0.71064,0.8847,1281024,640512,0.5,0.833333,527.265,2429.56,2.366e-05,0.0
272,1.498129,0.952135,0.7125,0.88536,1281024,640512,0.5,0.833333,528.851,2422.28,2.206e-05,0.0
273,1.496445,0.952175,0.71192,0.88484,1281024,640512,0.5,0.833333,526.72,2432.08,2.053e-05,0.0
274,1.493832,0.952675,0.71144,0.88474,1281024,640512,0.5,0.833333,528.469,2424.03,1.904e-05,0.0
275,1.492589,0.952753,0.71258,0.88554,1281024,640512,0.5,0.833333,529.193,2420.71,1.762e-05,0.0
276,1.489978,0.953125,0.71182,0.88438,1281024,640512,0.5,0.833333,528.505,2423.87,1.624e-05,0.0
277,1.487253,0.953339,0.7128,0.88492,1281024,640512,0.5,0.833333,532.539,2405.5,1.492e-05,0.0
278,1.486559,0.953399,0.71268,0.88524,1281024,640512,0.5,0.833333,527.544,2428.28,1.366e-05,0.0
279,1.483365,0.953774,0.7131,0.88546,1281024,640512,0.5,0.833333,533.118,2402.89,1.245e-05,0.0
280,1.482805,0.953964,0.71324,0.8852,1281024,640512,0.5,0.833333,532.883,2403.95,1.13e-05,0.0
281,1.480535,0.954237,0.71352,0.88462,1281024,640512,0.5,0.833333,528.758,2422.7,1.02e-05,0.0
282,1.478869,0.954364,0.71428,0.88536,1281024,640512,0.5,0.833333,530.0,2417.03,9.16e-06,0.0
283,1.474506,0.955063,0.71426,0.88562,1281024,640512,0.5,0.833333,529.779,2418.03,8.17e-06,0.0
284,1.476698,0.95485,0.71494,0.8853,1281024,640512,0.5,0.833333,529.564,2419.02,7.24e-06,0.0
285,1.475516,0.955004,0.71472,0.88658,1281024,640512,0.5,0.833333,729.834,1755.23,6.37e-06,0.0
286,1.472363,0.955184,0.71534,0.88668,1281024,640512,0.5,0.833333,870.449,1471.68,5.55e-06,0.0
287,1.470459,0.955532,0.71444,0.8859,1281024,640512,0.5,0.833333,534.583,2396.31,4.78e-06,0.0
288,1.470705,0.955333,0.71504,0.88598,1281024,640512,0.5,0.833333,531.849,2408.62,4.08e-06,0.0
289,1.47062,0.95524,0.71486,0.88644,1281024,640512,0.5,0.833333,983.477,1302.55,3.43e-06,0.0
290,1.467804,0.955557,0.71518,0.8862,1281024,640512,0.5,0.833333,503.582,2543.83,2.83e-06,0.0
291,1.469995,0.95556,0.71508,0.88664,1281024,640512,0.5,0.833333,366.851,3491.94,2.29e-06,0.0
292,1.46895,0.955842,0.7156,0.8867,1281024,640512,0.5,0.833333,392.784,3261.4,1.81e-06,0.0
293,1.468924,0.955653,0.71584,0.88636,1281024,640512,0.5,0.833333,374.723,3418.59,1.39e-06,0.0
294,1.467929,0.955811,0.71546,0.8865,1281024,640512,0.5,0.833333,388.501,3297.35,1.02e-06,0.0
295,1.4667,0.956066,0.71596,0.8863,1281024,640512,0.5,0.833333,396.93,3227.33,7.1e-07,0.0
296,1.470195,0.955536,0.71604,0.88652,1281024,640512,0.5,0.833333,393.235,3257.66,4.5e-07,0.0
297,1.46797,0.955767,0.71602,0.88642,1281024,640512,0.5,0.833333,393.109,3258.7,2.6e-07,0.0
298,1.46937,0.955679,0.716,0.88656,1281024,640512,0.5,0.833333,617.286,2075.25,1.1e-07,0.0
299,1.468721,0.955756,0.71624,0.88654,1281024,640512,0.5,0.833333,563.632,2272.8,3e-08,0.0
